,female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi,log_earnings
3123,1,0,1,52.93000031,0,0,1,0,24.89999962,9.920000076,15,0.454970002,15,1,10.9237301
3124,0,0,1,53.90000153,0,0,1,0,24.89999962,9.920000076,15,0.454970002,14,0,10.25553036
3125,1,0,1,52.52999878,0,0,1,0,24.89999962,9.920000076,15,0.454970002,15,0,10.72858565
3126,0,0,1,47.36000061,0,0,1,0,24.89999962,9.920000076,15,0.454970002,14,0,10.63894457
3127,1,0,1,38.59000015,0,0,1,0,24.89999962,9.920000076,15,0.454970002,14,0,10.92903623
3128,1,0,1,42.36000061,0,0,1,0,24.89999962,9.920000076,15,0.454970002,12,0,10.07341164
3129,1,0,1,55.5,1,0,1,0,24.89999962,9.920000076,15,0.454970002,15,0,11.17511671
3130,1,0,1,49.52999878,0,0,0,0,24.89999962,9.920000076,15,0.454970002,16,0,11.54094305
3131,1,0,1,37.79999924,0,0,1,0,24.89999962,9.920000076,15,0.454970002,12,0,9.61362534
3132,1,0,1,46.22000122,0,0,1,0,24.89999962,9.920000076,15,0.454970002,12,0,9.057825577
3133,1,0,1,35.13000107,0,0,1,0,4.400000095,9.920000076,2.099999905,0.454970002,12,0,9.827934381
3134,1,0,1,41.50999832,0,0,1,0,4.400000095,9.920000076,2.099999905,0.454970002,13,0,9.24922762
3135,0,0,1,33.97000122,0,0,1,0,4.400000095,9.920000076,2.099999905,0.454970002,12,0,9.543418715
3136,0,0,1,39.74000168,0,0,1,0,4.400000095,9.920000076,2.099999905,0.454970002,12,0,9.86649383
3137,1,0,1,51.11999893,0,1,1,0,4.400000095,9.920000076,2.099999905,0.454970002,16,0,10.5911818
3138,0,0,1,42.70000076,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,12,0,9.597887892
3139,0,0,1,38.81000137,0,0,0,0,9.100000381,9.920000076,2.5,0.454970002,12,0,9.662042903
3140,0,0,1,56.02000046,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,15,0,10.00996884
3141,1,0,1,37.86000061,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,12,0,10.36330342
3142,1,0,1,37.81000137,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,12,0,8.908252974
3143,1,0,1,47.29000092,0,0,0,0,9.100000381,9.920000076,2.5,0.454970002,14,0,9.735666239
3144,1,0,1,36.45000076,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,12,0,9.963078145
3145,1,0,1,46.65999985,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,15,0,11.41717886
3146,0,0,1,36.24000168,0,0,1,0,9.100000381,9.920000076,2.5,0.454970002,13,0,11.54974411
3147,1,0,1,41.79999924,0,0,1,0,4.800000191,9.920000076,6.5,0.454970002,12,0,10.54447617
3148,0,0,1,41.90999985,0,0,1,0,4.800000191,9.920000076,6.5,0.454970002,12,0,10.1857505
3149,0,0,1,36.04000092,0,0,1,0,4.800000191,9.920000076,6.5,0.454970002,12,0,10.36773066
3150,0,0,0,58.13999939,0,0,0,0,4.800000191,9.920000076,6.5,0.454970002,12,0,9.2529151
3151,1,0,1,34.79999924,0,0,1,0,4.800000191,9.920000076,6.5,0.454970002,12,0,9.843137733
3152,0,0,1,59.47000122,0,0,1,0,4.699999809,9.920000076,6,0.454970002,16,1,11.73922653
3153,0,0,1,51.04999924,0,0,1,0,9.600000381,9.920000076,2.5,0.454970002,18,0,13.0990357
3154,1,0,1,48.65999985,0,0,1,0,9.600000381,9.920000076,2.5,0.454970002,12,0,10.42291701
3155,1,0,1,39.56000137,0,0,1,0,9.600000381,9.920000076,2.5,0.454970002,16,0,10.91387483
3156,0,0,1,39.97999954,0,0,1,0,9.600000381,9.920000076,2.5,0.454970002,14,0,10.5721735
3157,1,1,0,34.77999878,0,0,0,1,8.199999809,7.539999962,0.5,0.818710029,12,0,9.667335835
3158,0,1,0,40.97999954,0,0,0,1,8.199999809,7.539999962,0.5,0.818710029,13,0,10.52045628
3159,0,0,1,39.34999847,0,0,0,1,8.199999809,7.539999962,0.5,0.818710029,13,0,9.225670575
3160,0,0,1,36.16999817,0,0,0,1,8.199999809,7.539999962,0.5,0.818710029,12,0,9.107869102
3161,1,0,1,40.41999817,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,15,0,9.814185071
3162,1,0,1,42,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,12,0,8.967777509
3163,1,0,1,46.38999939,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,13,0,10.70921807
3164,1,0,1,50.24000168,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,15,0,10.16915367
3165,0,0,1,36.02000046,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,15,0,10.47133565
3166,1,0,1,51.75999832,0,1,0,0,10.69999981,10.03999996,1.5,1.127020001,13,0,10.49942402
3167,0,0,1,61.31000137,0,0,1,0,10.69999981,10.03999996,1.5,1.127020001,17,0,10.81605068
3168,0,0,1,50.75,0,0,1,0,10.69999981,10.03999996,1.5,1.127020001,12,0,9.442083254
3169,1,0,1,50.59000015,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,16,1,10.00782846
3170,1,0,1,51.16999817,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,13,0,9.013935569
3171,1,0,0,44.04000092,0,0,0,0,10.69999981,10.03999996,1.5,1.127020001,14,1,9.861179817
3172,0,0,1,53,0,1,1,0,10.69999981,10.03999996,1.5,1.127020001,12,0,9.297515222
3173,1,0,1,51.61000061,1,0,0,0,10.69999981,10.03999996,1.5,1.127020001,14,0,11.11819166
3174,1,1,0,57.88999939,0,0,1,0,8.199999809,7.539999962,1.200000048,0.818710029,12,0,10.25357631
3175,0,0,0,59.49000168,0,0,1,0,8.199999809,7.539999962,1.200000048,0.818710029,12,0,10.07232952
3176,1,0,0,38.86999893,1,0,1,0,8.199999809,7.539999962,1.200000048,0.818710029,16,1,10.58245161
3177,1,0,0,63.88000107,0,0,1,0,8.199999809,7.539999962,1.200000048,0.818710029,16,0,10.6241696
3178,1,1,0,38.61000061,1,1,1,0,8.199999809,7.539999962,1.200000048,0.818710029,13,0,9.547929403
3179,0,0,1,49.86000061,1,0,1,0,8.199999809,7.539999962,1.200000048,0.818710029,17,0,12.07048824
3180,1,0,1,41.18999863,0,0,1,1,8.199999809,7.539999962,0.100000001,0.818710029,12,0,10.3183519
3181,0,0,1,46.27000046,0,0,1,1,8.199999809,7.539999962,0.100000001,0.818710029,13,0,9.447360664
3182,0,0,0,66.97000122,0,0,1,1,8.199999809,7.539999962,0.100000001,0.818710029,16,0,9.974729729
3183,1,0,1,59.70000076,0,0,1,1,8.199999809,7.539999962,0.100000001,0.818710029,15,0,10.48028997
3184,1,0,0,35.56999969,1,0,1,1,8.199999809,7.539999962,0.5,0.818710029,13,1,10.78189581
3185,0,0,1,42.77999878,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,12,0,10.38548816
3186,1,0,0,58.54999924,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,15,0,10.49965859
3187,0,0,0,42.77999878,1,1,1,1,8.199999809,7.539999962,0.5,0.818710029,18,1,12.00828188
3188,1,0,1,48.06999969,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,17,0,10.64778482
3189,1,0,1,38.45000076,1,0,1,1,8.199999809,7.539999962,0.5,0.818710029,12,1,9.472710747
3190,1,0,1,54.81000137,1,0,1,1,8.199999809,7.539999962,0.5,0.818710029,17,1,12.68608276
3191,0,0,1,64.33000183,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,18,0,10.83666535
3192,1,0,1,48.93000031,1,0,1,1,8.199999809,7.539999962,0.5,0.818710029,12,0,10.13818491
3193,1,0,1,50,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,16,1,11.14221709
3194,0,0,1,48.56000137,1,0,1,1,8.199999809,7.539999962,0.5,0.818710029,16,0,11.98901739
3195,0,0,1,52.40999985,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,12,0,9.455309861
3196,0,0,1,51.79999924,0,0,1,1,8.199999809,7.539999962,0.5,0.818710029,15,0,10.7752373
3197,1,0,1,54.83000183,0,1,0,1,8.199999809,7.539999962,1,0.818710029,14,0,9.732306426
3198,0,0,0,71.36000061,1,1,1,1,8.199999809,7.539999962,1,0.818710029,17,0,10.46179965
3199,1,0,1,45.93000031,1,0,0,1,8.199999809,7.539999962,1,0.818710029,13,0,9.462134493
3200,0,0,1,60.29999924,0,0,0,1,8.199999809,7.539999962,1,0.818710029,12,0,9.903518114
3201,1,0,0,52.52999878,0,0,1,1,8.199999809,7.539999962,1,0.818710029,16,1,10.90032263
3202,1,0,1,52.50999832,0,0,1,1,8.199999809,7.539999962,1,0.818710029,16,0,11.39645597
3203,1,0,1,59.86000061,0,0,1,1,8.199999809,7.539999962,1,0.818710029,16,0,11.64417224
3204,1,0,0,50.16999817,1,1,1,1,8.199999809,7.539999962,1,0.818710029,16,1,10.77509006
3205,1,1,0,39.79999924,0,1,1,1,8.199999809,7.539999962,1,0.818710029,15,0,9.983380955
3206,1,0,0,51.95999908,0,0,0,0,8.199999809,7.539999962,0.699999988,0.818710029,13,0,10.05532519
3207,0,0,1,46.40999985,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,13,0,10.70501784
3208,1,0,1,42.43000031,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,12,0,9.373503018
3209,1,0,1,49.11999893,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,12,0,9.940187665
3210,0,1,0,42.56999969,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,16,0,10.59188407
3211,0,0,1,60.97999954,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,16,0,9.982626414
3212,0,0,1,50.65999985,0,0,0,0,8.199999809,7.539999962,0.699999988,0.818710029,15,0,10.47800798
3213,0,0,1,49.84999847,0,0,1,0,8.199999809,7.539999962,0.699999988,0.818710029,13,1,9.864835088
3214,0,0,1,41.36000061,0,0,1,1,8.199999809,7.539999962,0.600000024,0.818710029,12,0,9.603886628
3215,1,0,0,50.83000183,0,0,0,1,8.199999809,7.539999962,0.600000024,0.818710029,14,0,9.995287635
3216,0,0,1,58.58000183,0,0,0,1,8.199999809,7.539999962,0.600000024,0.818710029,15,0,11.50401746
3217,1,0,1,50.20999908,0,0,0,1,8.199999809,7.539999962,0.600000024,0.818710029,16,0,10.83339014
3218,1,0,1,42.08000183,1,0,0,1,8.199999809,7.539999962,0.600000024,0.818710029,13,0,10.97880458
3219,1,0,1,62.58000183,0,0,0,1,8.199999809,7.539999962,0.600000024,0.818710029,12,0,10.55230363
3220,0,0,1,51.90000153,0,0,1,1,8.199999809,7.539999962,0.600000024,0.818710029,16,0,10.56280249
3221,0,0,1,51.06000137,0,0,1,1,8.199999809,7.539999962,0.600000024,0.818710029,14,0,9.934131292
3222,0,0,0,47.40000153,0,0,1,1,8.199999809,7.539999962,0.600000024,0.818710029,13,1,10.56397005
3223,0,0,1,40.79000092,0,0,1,1,8.199999809,7.539999962,0.600000024,0.818710029,16,0,10.87202162
3224,0,0,1,53.58000183,0,1,1,1,8.199999809,7.539999962,0.600000024,0.818710029,16,0,9.901257443
3225,1,1,0,57.70999908,0,0,1,0,8.199999809,7.539999962,1.299999952,0.818710029,16,0,11.28807806
3226,1,1,0,55.88999939,0,0,1,0,8.199999809,7.539999962,1.299999952,0.818710029,14,0,10.55071586
3227,0,0,1,42.84999847,0,0,0,0,8.199999809,7.539999962,1.299999952,0.818710029,12,0,9.741527066
3228,0,1,0,42.43999863,0,0,1,0,8.199999809,7.539999962,1.299999952,0.818710029,12,0,9.670418469
3229,1,0,1,39.11000061,0,0,0,1,8,9.640000343,0.100000001,1.152420044,12,0,9.552299345
3230,0,0,0,40.13000107,0,0,1,1,9.5,9.640000343,0.300000012,1.152420044,12,0,10.34426694
3231,1,0,0,67.01999664,0,0,1,1,9.5,9.640000343,0.300000012,1.152420044,16,0,10.59788336
3232,1,1,0,40.77999878,0,0,0,1,9.5,9.640000343,0.300000012,1.152420044,14,0,11.70870373
3233,0,0,0,41.47000122,0,0,0,1,7,8.090000153,0.100000001,0.889150023,12,0,9.646846582
3234,1,1,0,42.40999985,0,0,1,1,7,8.090000153,0.100000001,0.889150023,12,0,10.5266227
3235,1,1,0,40.38000107,1,0,0,1,7,8.090000153,0.100000001,0.889150023,14,0,10.51968507
3236,1,1,0,40.43000031,0,0,1,1,7,8.090000153,0.100000001,0.889150023,12,0,9.517832345
3237,1,1,0,44.47000122,0,0,1,1,7,8.090000153,0.100000001,0.889150023,13,1,9.847888385
3238,1,0,1,53.27000046,0,0,0,1,7,8.090000153,0.100000001,0.889150023,12,0,9.406011021
3239,1,0,1,39.72999954,0,0,0,1,9.199999809,9.640000343,0.100000001,1.152420044,13,0,9.811232002
3240,1,0,0,45.52000046,0,0,0,1,9.199999809,9.640000343,0.100000001,1.152420044,13,0,9.912219392
3241,1,0,0,44.45000076,0,0,0,1,9.199999809,9.640000343,0.100000001,1.152420044,12,0,9.546684317
3242,1,0,0,46.22000122,0,1,1,1,6.5,8.090000153,0.300000012,0.889150023,12,0,8.876869465
3243,1,0,1,51.16999817,0,0,0,1,9.199999809,9.640000343,0.200000003,1.152420044,12,0,10.23742593
3244,0,0,0,49.09000015,0,0,0,1,9.199999809,9.640000343,0.200000003,1.152420044,16,0,9.998157971
3245,1,1,0,37.18000031,0,0,1,1,8,9.640000343,0.100000001,1.152420044,14,0,10.69357639
3246,1,0,0,36.15999985,0,0,1,1,8,9.640000343,0.100000001,1.152420044,14,0,10.29008368
3247,1,0,1,41.29999924,0,0,1,1,8,9.640000343,0.800000012,1.152420044,13,0,10.41427761
3248,1,0,1,47.68000031,0,0,0,1,8,9.640000343,0.800000012,1.152420044,13,0,10.36406372
3249,1,0,1,53.09999847,0,0,0,1,8,9.640000343,0.800000012,1.152420044,12,0,10.12070146
3250,0,0,1,54.00999832,0,0,0,1,8,9.640000343,0.800000012,1.152420044,13,0,9.606318289
3251,1,0,0,61.36000061,1,0,1,0,8.899999619,10.27999973,0.200000003,0.931869984,16,0,11.23194681
3252,1,0,0,59.56000137,0,0,1,0,8.899999619,10.27999973,0.200000003,0.931869984,17,0,10.68713087
3253,1,0,0,49.75999832,0,0,1,0,8.899999619,10.27999973,0.200000003,0.931869984,14,0,9.708654411
3254,1,0,0,41.27999878,1,1,1,0,8.899999619,10.27999973,0.200000003,0.931869984,12,0,9.682204016
3255,1,0,0,56.09000015,0,0,1,0,8.899999619,10.27999973,0.200000003,0.931869984,12,0,10.11734497
3256,0,0,1,49.68000031,1,0,1,0,2.5,7.179999828,1,1.165130019,16,1,12.17660821
3257,0,0,1,62.90000153,1,1,1,0,2.5,7.179999828,1,1.165130019,17,1,10.76433166
3258,0,0,0,55.52999878,1,0,1,0,2.5,7.179999828,1,1.165130019,15,1,11.332551
3259,0,0,1,67.77999878,1,0,1,0,2.5,7.179999828,1,1.165130019,16,1,10.22628215
3260,0,0,0,69.90000153,1,1,1,0,2.5,7.179999828,1,1.165130019,16,1,11.23990898
3261,0,0,0,58.88000107,1,0,1,0,6.199999809,9.960000038,0.800000012,1.404160023,15,0,10.24361397
3262,1,0,0,60.02999878,0,0,1,0,6.199999809,9.960000038,0.800000012,1.404160023,15,1,10.92955161
3263,0,0,0,68.37000275,1,0,1,0,6.199999809,9.960000038,0.800000012,1.404160023,17,0,11.50888376
3264,1,1,0,56.56000137,0,1,0,0,6.199999809,9.960000038,0.800000012,1.404160023,12,0,9.402442876
3265,1,1,0,41.52000046,0,0,1,1,5.5,7.179999828,0.100000001,1.165130019,12,0,9.98869468
3266,1,1,0,38.24000168,0,0,0,1,5.5,7.179999828,0.100000001,1.165130019,13,0,11.06471903
3267,0,1,0,34.59000015,0,0,1,1,5.5,7.179999828,0.100000001,1.165130019,12,0,9.648073233
3268,0,0,1,36.24000168,0,0,1,1,5.5,7.179999828,0.100000001,1.165130019,12,0,10.4846286
3269,0,1,0,52.41999817,0,1,0,1,6.599999905,9.960000038,0.100000001,1.404160023,12,0,10.08081491
3270,1,1,0,59.20000076,1,1,0,0,5.599999905,10.03999996,1,1.127020001,13,0,10.07245769
3271,0,0,0,69.16000366,1,1,1,0,5.599999905,10.03999996,1,1.127020001,17,1,11.41942007
3272,1,0,1,61.50999832,0,0,1,0,5.599999905,10.03999996,1,1.127020001,16,0,10.69004695
3273,0,0,0,46.56999969,1,0,1,0,5.599999905,10.03999996,1,1.127020001,15,0,10.58251867
3274,1,1,0,43.13999939,0,0,1,1,7.699999809,9.960000038,0.200000003,1.404160023,13,1,10.81935167
3275,1,1,0,47.74000168,0,0,1,1,7.699999809,9.960000038,0.200000003,1.404160023,13,0,10.59739246
3276,0,0,0,59.09999847,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,12,0,11.18079368
3277,0,0,0,50.40000153,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,17,0,12.67354026
3278,1,0,0,58.95000076,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,12,0,10.11652485
3279,1,0,0,60.63000107,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,15,0,12.28634312
3280,1,0,0,68.87999725,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,16,0,11.25523806
3281,0,0,0,53.58000183,1,0,1,0,5.300000191,9.640000343,0.5,1.152420044,15,1,10.68136045
3282,1,0,0,61.18999863,1,1,1,0,5.300000191,9.640000343,0.5,1.152420044,16,1,11.49618707
3283,1,0,0,44.61000061,0,0,0,1,17.70000076,12.14999962,0.100000001,1.166280031,12,0,9.710854632
3284,0,1,0,47.15000153,0,0,1,1,17.70000076,12.14999962,0.100000001,1.166280031,12,1,10.92258646
3285,1,1,0,64.97000122,0,0,1,0,7.800000191,9.069999695,0.200000003,0.669749975,16,0,11.25084391
3286,0,0,0,59.31000137,0,1,1,0,6.400000095,9.760000229,0.200000003,0.484990001,16,1,11.18248543
3287,1,1,0,54.84000015,0,1,0,0,6.400000095,9.760000229,0.200000003,0.484990001,17,0,11.64838662
3288,1,1,0,47.63999939,0,0,1,0,6.400000095,9.760000229,0.200000003,0.484990001,12,0,9.622545598
3289,1,1,0,37.41999817,0,0,1,1,6.099999905,9.899999619,0.300000012,0.673210025,12,0,9.755729603
3290,1,1,0,54.02000046,0,0,0,1,6.099999905,9.899999619,0.300000012,0.673210025,14,0,9.901698165
3291,0,1,0,47.09999847,0,0,1,1,6.099999905,9.899999619,0.300000012,0.673210025,17,0,11.2631301
3292,1,1,0,38.36999893,0,0,1,1,6.099999905,9.899999619,0.300000012,0.673210025,12,0,10.19350579
3293,1,1,0,34.97999954,0,0,0,1,6.099999905,9.899999619,0.300000012,0.673210025,15,0,10.59402029
3294,1,1,0,40.49000168,0,0,1,1,6.099999905,9.899999619,0.300000012,0.673210025,12,0,9.313039667
3295,0,1,0,69.61000061,0,1,1,1,6.099999905,9.899999619,0.300000012,0.673210025,16,0,12.3210044
3296,1,1,0,51.77000046,0,0,0,1,6.099999905,9.899999619,0.300000012,0.673210025,14,0,10.33589744
3297,0,1,0,39.09000015,0,0,0,1,6.099999905,9.899999619,0.300000012,0.673210025,14,1,9.825514495
3298,1,1,0,51.56000137,0,0,1,1,6.099999905,9.899999619,0.300000012,0.673210025,12,0,9.693165528
3299,1,0,0,62.38999939,0,0,0,0,8.199999809,9.289999962,0.899999976,0.769050002,12,0,10.46306305
3300,1,1,0,49.04000092,0,0,0,0,8.199999809,9.289999962,0.899999976,0.769050002,12,0,9.403239227
3301,1,1,0,35.86999893,0,0,0,1,8,10.27999973,0.200000003,0.931869984,14,0,11.26984798
3302,1,1,0,31.55999947,0,0,0,1,8,10.27999973,0.200000003,0.931869984,14,0,9.831382397
3303,1,1,0,52.09999847,0,0,0,1,7,9.760000229,0.300000012,0.484990001,12,0,9.62555288
3304,1,1,0,55.25,0,0,1,1,7,9.760000229,0.300000012,0.484990001,14,0,9.805213261
3305,1,1,0,46.59999847,0,0,1,1,7,9.760000229,0.300000012,0.484990001,16,0,11.41717377
3306,0,1,0,54.95000076,0,0,0,0,7.599999905,12.14999962,0.200000003,1.166280031,12,0,10.03834836
3307,1,1,0,58.18000031,0,0,1,0,5.599999905,10.03999996,0.400000006,1.127020001,16,0,10.75139943
3308,1,1,0,51.38000107,0,0,1,0,5.599999905,10.03999996,0.400000006,1.127020001,12,0,9.950014799
3309,0,0,0,63.00999832,0,0,1,0,5.599999905,10.03999996,0.400000006,1.127020001,13,0,10.05810332
3310,0,0,0,64.22000122,0,0,1,1,9.199999809,9.640000343,0.200000003,1.152420044,14,0,10.73006836
3311,0,0,0,57.88999939,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,15,0,10.29132425
3312,1,0,0,46.72000122,1,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,17,1,12.7465361
3313,0,0,0,62,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,13,0,9.67322677
3314,0,0,0,67.55000305,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,12,0,9.786440837
3315,1,0,0,56.59999847,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,12,1,9.614733697
3316,1,0,0,60.93000031,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,12,0,9.806469353
3317,1,0,0,60.22000122,0,0,1,0,8.899999619,12.14999962,0.200000003,1.166280031,12,1,10.33065318
3318,0,0,0,67.91999817,1,0,0,0,5.400000095,8.850000381,0.600000024,0.84987998,16,1,10.88551469
3319,0,0,0,66.62000275,1,1,1,0,5.400000095,8.850000381,0.600000024,0.84987998,13,1,9.767972954
3320,0,0,0,59.43999863,1,1,1,0,5.400000095,8.850000381,0.600000024,0.84987998,16,1,10.00838747
3321,1,0,0,60.75999832,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,12,0,10.45042114
3322,1,0,0,41.72000122,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,13,1,10.2227385
3323,0,0,0,59.61999893,1,1,1,1,5.199999809,7.329999924,0.5,0.655889988,12,1,9.650086988
3324,1,0,0,54.34999847,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,12,1,9.571349253
3325,1,0,0,63.00999832,1,0,1,1,5.199999809,7.329999924,0.5,0.655889988,15,1,10.34097172
3326,1,0,0,63.27000046,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,16,0,10.06598806
3327,0,0,0,51.24000168,1,1,1,1,5.199999809,7.329999924,0.5,0.655889988,17,0,11.19169965
3328,1,0,0,58.59999847,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,14,0,10.5443923
3329,1,0,0,63.74000168,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,14,1,10.26650641
3330,1,0,0,39.40999985,0,0,1,1,5.199999809,7.329999924,0.5,0.655889988,12,1,9.021653287
3331,0,0,0,44.15999985,0,0,0,1,5.199999809,7.329999924,0.5,0.655889988,16,0,10.97732233
3332,0,0,0,59.88999939,1,0,1,1,4.900000095,9.920000076,1.5,0.454970002,17,1,11.78816996
3333,1,0,0,45.77999878,1,0,1,1,4.900000095,9.920000076,1.5,0.454970002,16,1,11.1833678
3334,0,0,0,63.66999817,1,0,1,1,4.900000095,9.920000076,1.5,0.454970002,16,0,11.51712904
3335,0,0,0,58.41999817,0,0,1,1,4.900000095,9.920000076,1.5,0.454970002,13,0,9.624671754
3336,0,0,0,66.51999664,1,1,0,1,9.199999809,9.640000343,0,1.152420044,15,1,11.51085409
3337,1,0,0,68.45999908,1,0,1,1,9.199999809,9.640000343,0,1.152420044,17,1,11.18769395
3338,0,0,0,63.83000183,1,0,0,1,9.199999809,9.640000343,0,1.152420044,13,1,11.17686602
3339,0,0,0,39.68999863,0,0,1,0,7.300000191,7.349999905,4,0.751729965,12,0,10.54709735
3340,1,0,0,51.77000046,0,0,1,0,7.300000191,7.349999905,4,0.751729965,13,0,9.842363157
3341,1,0,0,45.63999939,0,0,1,0,7.300000191,7.349999905,4,0.751729965,12,0,10.68216615
3342,0,1,0,42.02000046,0,0,1,0,6.300000191,10.14999962,1,1.016170025,13,0,9.920864708
3343,1,0,0,60.68999863,0,0,1,0,6.300000191,10.14999962,1,1.016170025,15,1,12.21724075
3344,0,0,0,55.15999985,0,0,1,0,6.300000191,10.14999962,1,1.016170025,16,1,11.46309728
3345,1,0,0,60.27000046,0,0,1,0,6.300000191,10.14999962,1,1.016170025,16,0,10.27081614
3346,1,0,0,52.13000107,0,0,1,0,6.300000191,10.14999962,1,1.016170025,12,1,9.976337794
3347,1,0,0,56.95000076,0,0,1,0,6.300000191,10.14999962,1,1.016170025,12,0,10.66905941
3348,0,0,0,56.40999985,1,0,1,0,6.300000191,10.14999962,1,1.016170025,13,1,10.44676125
3349,1,0,0,61.25,0,0,1,0,6.300000191,10.14999962,1,1.016170025,12,0,9.75887573
3350,0,1,0,48.25,0,0,1,0,6.300000191,10.14999962,1,1.016170025,12,0,10.27632054
3351,0,0,0,50.16999817,0,0,1,0,6.300000191,10.14999962,1,1.016170025,16,1,12.39620714
3352,1,0,0,39.99000168,0,0,1,0,10.80000019,9.680000305,0.600000024,1.093530059,12,0,9.92606534
3353,1,0,1,44.27999878,1,1,0,1,5.199999809,7.329999924,1.5,0.655889988,13,0,9.303024047
3354,0,0,0,57.68999863,1,1,1,1,5.199999809,7.329999924,1.5,0.655889988,17,0,12.26479182
3355,1,0,0,53.83000183,0,0,1,1,5.199999809,7.329999924,1.5,0.655889988,14,0,10.28268359
3356,1,0,0,54.63999939,0,1,1,0,7.199999809,7.349999905,0.100000001,0.751729965,16,1,13.03765052
3357,1,0,0,57.61999893,0,1,1,0,7.199999809,7.349999905,0.100000001,0.751729965,16,0,12.21907625
3358,1,0,0,55.91999817,0,0,1,0,7.199999809,7.349999905,0.100000001,0.751729965,15,0,11.67340379
3359,0,0,0,63.66999817,0,0,1,0,7.199999809,7.349999905,0.100000001,0.751729965,17,0,11.31415288
3360,1,0,0,67.91999817,1,1,1,0,4.400000095,8.090000153,1.200000048,0.889150023,17,1,11.47464758
3361,1,0,0,68.66000366,1,1,1,0,4.400000095,8.090000153,1.200000048,0.889150023,16,1,10.91466501
3362,0,0,0,64.19000244,1,1,1,0,4.400000095,8.090000153,1.200000048,0.889150023,16,1,12.07800842
3363,1,0,0,63.29000092,1,0,1,0,4.400000095,8.090000153,1.200000048,0.889150023,15,1,11.57286552
3364,1,0,0,68.30000305,1,1,1,0,4.400000095,8.090000153,1.200000048,0.889150023,16,1,10.75635879
3365,0,0,0,59.41999817,1,1,1,0,4.400000095,8.090000153,1.200000048,0.889150023,17,1,10.84878148
3366,1,0,0,64.86000061,1,0,1,0,4,9.920000076,0.400000006,0.454970002,16,1,10.41621011
3367,1,0,1,60.52000046,1,1,1,0,4,9.920000076,0.400000006,0.454970002,16,1,10.56274071
3368,0,0,0,61.61000061,0,0,0,0,7,8.090000153,0.300000012,0.889150023,16,1,11.17013229
3369,0,1,0,67.31999969,1,0,1,0,7,8.090000153,0.300000012,0.889150023,16,0,10.766327
3370,0,0,0,61.93000031,1,0,1,0,7,8.090000153,0.300000012,0.889150023,16,1,11.84776794
3371,0,1,0,69.95999908,1,1,1,0,7,8.090000153,0.300000012,0.889150023,17,1,13.76637585
3372,0,0,0,69.76000214,1,1,1,0,7,8.090000153,0.300000012,0.889150023,16,1,12.82578898
3373,0,0,0,62.66999817,1,1,1,0,7,8.090000153,0.300000012,0.889150023,16,1,11.71155148
3374,0,0,0,63.09000015,0,0,1,0,7,8.090000153,0.300000012,0.889150023,15,0,10.19363436
3375,1,0,0,65.63999939,1,1,1,0,6.699999809,10.03999996,0.300000012,1.127020001,15,1,11.01341682
